center_id,x,y,z,along,lateral,survival_time,failed,first_obstacle_id,first_uav_index,first_distance,intrusion_threshold
80,11.901874744292805,3.8621945051626025,-3.0,12.0,-3.5455844122715714,15.5,True,fast_crossing_ball_1,2,1.4797069391506894,1.5
81,11.336346388741278,4.68692335700858,-3.0,12.0,-2.5455844122715714,15.5,True,fast_crossing_ball_1,2,1.4695146166561797,1.5
82,10.77081803318975,5.511652208854558,-3.0,12.0,-1.5455844122715714,16.0,True,fast_crossing_ball_1,2,1.4416610935704532,1.5
83,10.205289677638222,6.336381060700536,-3.0,12.0,-0.5455844122715714,16.75,True,fast_crossing_ball_1,2,1.3592645482031787,1.5
84,9.639761322086695,7.1611099125465145,-3.0,12.0,0.4544155877284286,17.75,True,fast_crossing_ball_1,2,1.2659389736891355,1.5
85,9.074232966535167,7.985838764392492,-3.0,12.0,1.4544155877284286,19.0,True,fast_crossing_ball_1,2,1.4208725821484949,1.5
86,8.508704610983639,8.810567616238469,-3.0,12.0,2.4544155877284286,22.0,True,fast_crossing_ball_1,1,1.4913328306633715,1.5
87,7.943176255432111,9.635296468084448,-3.0,12.0,3.4544155877284286,50.0,False,,,,
88,7.377647899880584,10.460025319930425,-3.0,12.0,4.454415587728429,50.0,False,,,,
89,6.812119544329056,11.284754171776402,-3.0,12.0,5.454415587728429,50.0,False,,,,
90,6.760560988907606,11.359943731766016,-3.0,12.0,5.545584412271571,50.0,False,,,,
91,14.682389159087817,3.3437935125737024,-3.0,14.0,-5.545584412271571,18.5,True,fast_crossing_ball_2,1,1.378804568645071,1.5
92,14.116860803536289,4.16852236441968,-3.0,14.0,-4.545584412271571,50.0,False,,,,
93,13.551332447984763,4.993251216265659,-3.0,14.0,-3.5455844122715714,18.5,True,fast_crossing_ball_1,3,1.3562463045849416,1.5
94,12.985804092433234,5.817980068111636,-3.0,14.0,-2.5455844122715714,18.75,True,fast_crossing_ball_1,3,1.4664829734230573,1.5
95,12.420275736881706,6.642708919957614,-3.0,14.0,-1.5455844122715714,19.5,True,fast_crossing_ball_1,3,1.3118468606582236,1.5
96,11.854747381330178,7.467437771803592,-3.0,14.0,-0.5455844122715714,18.5,True,fast_crossing_ball_1,2,1.4353634832326114,1.5
97,11.289219025778651,8.29216662364957,-3.0,14.0,0.4544155877284286,18.5,True,fast_crossing_ball_1,2,1.4464304955655738,1.5
98,10.723690670227123,9.116895475495548,-3.0,14.0,1.4544155877284286,19.0,True,fast_crossing_ball_1,2,1.4376143521092302,1.5
99,10.158162314675595,9.941624327341525,-3.0,14.0,2.4544155877284286,19.75,True,fast_crossing_ball_1,2,1.3742135261424457,1.5
100,9.592633959124068,10.766353179187503,-3.0,14.0,3.4544155877284286,20.75,True,fast_crossing_ball_1,2,1.3010890112926736,1.5
101,9.02710560357254,11.591082031033482,-3.0,14.0,4.454415587728429,22.0,True,fast_crossing_ball_1,2,1.4681050683410812,1.5
102,8.461577248021012,12.415810882879459,-3.0,14.0,5.454415587728429,50.0,False,,,,
103,8.410018692599563,12.491000442869073,-3.0,14.0,5.545584412271571,50.0,False,,,,
104,16.331846862779773,4.474850223676758,-3.0,16.0,-5.545584412271571,17.0,True,fast_crossing_ball_2,1,1.2692967796231376,1.5
105,15.766318507228245,5.299579075522736,-3.0,16.0,-4.545584412271571,16.25,True,fast_crossing_ball_2,1,1.3951307320656106,1.5
106,15.200790151676717,6.124307927368713,-3.0,16.0,-3.5455844122715714,15.75,True,fast_crossing_ball_2,1,1.4423584280394872,1.5
107,14.63526179612519,6.949036779214691,-3.0,16.0,-2.5455844122715714,15.75,True,fast_crossing_ball_2,1,1.4155771644451969,1.5
108,14.069733440573662,7.7737656310606695,-3.0,16.0,-1.5455844122715714,50.0,False,,,,
109,13.504205085022134,8.598494482906647,-3.0,16.0,-0.5455844122715714,21.5,True,fast_crossing_ball_1,3,1.3235588624320376,1.5
110,12.938676729470608,9.423223334752626,-3.0,16.0,0.4544155877284286,21.75,True,fast_crossing_ball_1,3,1.456634010891613,1.5
111,12.37314837391908,10.247952186598603,-3.0,16.0,1.4544155877284286,22.5,True,fast_crossing_ball_1,3,1.3208583962410456,1.5
112,11.807620018367551,11.072681038444582,-3.0,16.0,2.4544155877284286,21.25,True,fast_crossing_ball_1,2,1.4992104027359907,1.5
113,11.242091662816025,11.89740989029056,-3.0,16.0,3.4544155877284286,21.5,True,fast_crossing_ball_1,2,1.424551195572747,1.5
114,10.676563307264496,12.722138742136536,-3.0,16.0,4.454415587728429,22.0,True,fast_crossing_ball_1,2,1.4351237934184922,1.5
115,10.111034951712968,13.546867593982515,-3.0,16.0,5.454415587728429,22.75,True,fast_crossing_ball_1,2,1.3906194588144818,1.5
116,10.059476396291519,13.62205715397213,-3.0,16.0,5.545584412271571,22.75,True,fast_crossing_ball_1,2,1.4768092041571323,1.5
117,17.981304566471728,5.605906934779813,-3.0,18.0,-5.545584412271571,5.75,True,inner_patrol_ball,1,1.2147026596634574,1.4
118,17.4157762109202,6.430635786625791,-3.0,18.0,-4.545584412271571,15.5,True,fast_crossing_ball_2,3,1.321968592000116,1.5
119,16.850247855368675,7.255364638471768,-3.0,18.0,-3.5455844122715714,15.0,True,fast_crossing_ball_2,1,1.346916647055137,1.5
120,16.284719499817147,8.080093490317747,-3.0,18.0,-2.5455844122715714,14.25,True,fast_crossing_ball_2,1,1.228359377567148,1.5
121,15.719191144265618,8.904822342163724,-3.0,18.0,-1.5455844122715714,13.5,True,fast_crossing_ball_2,1,1.374174859543261,1.5
122,15.15366278871409,9.729551194009701,-3.0,18.0,-0.5455844122715714,13.0,True,fast_crossing_ball_2,1,1.4443812109866725,1.5
123,14.588134433162564,10.55428004585568,-3.0,18.0,0.4544155877284286,13.0,True,fast_crossing_ball_2,1,1.4535771962695156,1.5
124,14.022606077611036,11.379008897701658,-3.0,18.0,1.4544155877284286,50.0,False,,,,
125,13.457077722059507,12.203737749547635,-3.0,18.0,2.4544155877284286,24.5,True,fast_crossing_ball_1,3,1.2917852167888562,1.5
126,12.89154936650798,13.028466601393614,-3.0,18.0,3.4544155877284286,24.75,True,fast_crossing_ball_1,3,1.4482713600711705,1.5
127,12.326021010956453,13.853195453239591,-3.0,18.0,4.454415587728429,25.5,True,fast_crossing_ball_1,3,1.3314986220014862,1.5
128,11.760492655404924,14.677924305085568,-3.0,18.0,5.454415587728429,24.25,True,fast_crossing_ball_1,2,1.4596257793088177,1.5
129,11.708934099983475,14.753113865075182,-3.0,18.0,5.545584412271571,24.25,True,fast_crossing_ball_1,2,1.4515398533660744,1.5
130,19.630762270163686,6.736963645882869,-3.0,20.0,-5.545584412271571,4.5,True,inner_patrol_ball,1,1.3363862819691081,1.4
131,19.065233914612158,7.561692497728847,-3.0,20.0,-4.545584412271571,4.5,True,inner_patrol_ball,1,1.2471459990956792,1.4
132,18.49970555906063,8.386421349574825,-3.0,20.0,-3.5455844122715714,5.5,True,inner_patrol_ball,2,1.3496870103752967,1.4
133,17.9341772035091,9.211150201420804,-3.0,20.0,-2.5455844122715714,13.0,True,fast_crossing_ball_2,3,1.3479387538236733,1.5
134,17.368648847957576,10.03587905326678,-3.0,20.0,-1.5455844122715714,12.75,True,fast_crossing_ball_2,3,1.3444803835070345,1.5
135,16.803120492406048,10.860607905112758,-3.0,20.0,-0.5455844122715714,12.25,True,fast_crossing_ball_2,1,1.2938291415377305,1.5
136,16.23759213685452,11.685336756958737,-3.0,20.0,0.4544155877284286,11.5,True,fast_crossing_ball_2,1,1.1886507027661608,1.5
137,15.672063781302992,12.510065608804714,-3.0,20.0,1.4544155877284286,10.75,True,fast_crossing_ball_2,1,1.3552101743572498,1.5
138,15.106535425751463,13.334794460650691,-3.0,20.0,2.4544155877284286,10.25,True,fast_crossing_ball_2,1,1.4485674362624494,1.5
139,14.541007070199937,14.15952331249667,-3.0,20.0,3.4544155877284286,10.25,True,fast_crossing_ball_2,1,1.492710926323193,1.5
140,13.975478714648409,14.984252164342648,-3.0,20.0,4.454415587728429,27.5,True,fast_crossing_ball_1,3,1.473891902767822,1.5
141,13.40995035909688,15.808981016188625,-3.0,20.0,5.454415587728429,27.25,True,fast_crossing_ball_1,3,1.4850697412535976,1.5
142,13.358391803675431,15.884170576178239,-3.0,20.0,5.545584412271571,27.5,True,fast_crossing_ball_1,3,1.2792593520293767,1.5
143,21.28021997385564,7.868020356985924,-3.0,22.0,-5.545584412271571,3.5,True,inner_patrol_ball,1,1.0823051007146196,1.4
144,20.714691618304112,8.692749208831902,-3.0,22.0,-4.545584412271571,3.5,True,inner_patrol_ball,1,1.094206042401546,1.4
145,20.149163262752584,9.51747806067788,-3.0,22.0,-3.5455844122715714,4.0,True,inner_patrol_ball,1,1.350861362588122,1.4
146,19.583634907201056,10.342206912523856,-3.0,22.0,-2.5455844122715714,4.5,True,inner_patrol_ball,2,1.1466180665146988,1.4
147,19.01810655164953,11.166935764369835,-3.0,22.0,-1.5455844122715714,11.5,True,fast_crossing_ball_2,3,1.3212753996440558,1.5
